YEAR,PROVINCE,DISTRIC,SEX,VALUE,UNIT,SOURCE
2564,สงขลา,อำเภอระโนด,หญิง,32476.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สงขลา,อำเภอกระแสสินธุ์,หญิง,7587.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สงขลา,อำเภอรัตภูมิ,หญิง,38227.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สงขลา,อำเภอสะเดา,หญิง,63168.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สงขลา,อำเภอหาดใหญ่,หญิง,214050.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สงขลา,อำเภอนาหม่อม,หญิง,11900.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สงขลา,อำเภอควนเนียง,หญิง,17688.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สงขลา,อำเภอบางกล่ำ,หญิง,16423.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สงขลา,อำเภอสิงหนคร,หญิง,42799.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สงขลา,อำเภอคลองหอยโข่ง,หญิง,13223.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอเมืองสตูล,ชาย,57162.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอควนโดน,ชาย,13564.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอควนกาหลง,ชาย,17881.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอท่าแพ,ชาย,14749.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอละงู,ชาย,36549.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอทุ่งหว้า,ชาย,12256.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอมะนัง,ชาย,9479.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอเมืองสตูล,หญิง,58215.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอควนโดน,หญิง,13669.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอควนกาหลง,หญิง,17807.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอท่าแพ,หญิง,14965.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอละงู,หญิง,37214.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอทุ่งหว้า,หญิง,12250.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สตูล,อำเภอมะนัง,หญิง,9075.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ตรัง,อำเภอเมืองตรัง,ชาย,73513.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ตรัง,อำเภอกันตัง,ชาย,43129.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ตรัง,อำเภอย่านตาขาว,ชาย,31352.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ตรัง,อำเภอปะเหลียน,ชาย,32969.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ตรัง,อำเภอสิเกา,ชาย,19345.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ตรัง,อำเภอห้วยยอด,ชาย,46365.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ตรัง,อำเภอวังวิเศษ,ชาย,21526.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ตรัง,อำเภอนาโยง,ชาย,21629.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ตรัง,อำเภอรัษฎา,ชาย,14380.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
